bid1,dam1,bid2,dam2,bvtt,choice,id,vtt
70.0,60.0,90.0,20.0,0.5,2,5.0,2.617784492510925
10.0,90.0,40.0,80.0,3.0,1,6.0,1.876780246859251
80.0,70.0,100.0,40.0,0.6666666666666666,2,6.0,1.876780246859251
10.0,30.0,120.0,10.0,5.5,1,6.0,1.876780246859251
90.0,30.0,100.0,10.0,0.5,2,6.0,1.876780246859251
70.0,90.0,80.0,40.0,0.2,2,6.0,1.876780246859251
30.0,50.0,100.0,10.0,1.75,1,6.0,1.876780246859251
40.0,80.0,50.0,20.0,0.16666666666666666,2,6.0,1.876780246859251
60.0,50.0,70.0,30.0,0.5,2,6.0,1.876780246859251
70.0,40.0,80.0,30.0,1.0,1,6.0,1.876780246859251
10.0,90.0,60.0,20.0,0.7142857142857143,2,6.0,1.876780246859251
90.0,60.0,120.0,50.0,3.0,1,7.0,1.3717724312473296
30.0,60.0,50.0,30.0,0.6666666666666666,1,7.0,1.3717724312473296
70.0,30.0,90.0,10.0,1.0,2,7.0,1.3717724312473296
10.0,90.0,60.0,70.0,2.5,1,7.0,1.3717724312473296
60.0,60.0,100.0,40.0,2.0,1,7.0,1.3717724312473296
40.0,70.0,90.0,40.0,1.6666666666666667,1,7.0,1.3717724312473296
70.0,90.0,120.0,70.0,2.5,2,7.0,1.3717724312473296
10.0,40.0,90.0,30.0,8.0,1,7.0,1.3717724312473296
60.0,40.0,90.0,20.0,1.5,2,7.0,1.3717724312473296
30.0,90.0,120.0,60.0,3.0,1,7.0,1.3717724312473296
30.0,70.0,80.0,40.0,1.6666666666666667,2,8.0,3.7601031897080825
40.0,70.0,80.0,10.0,0.6666666666666666,2,8.0,3.7601031897080825
80.0,30.0,90.0,20.0,1.0,2,8.0,3.7601031897080825
60.0,70.0,80.0,60.0,2.0,2,8.0,3.7601031897080825
90.0,80.0,100.0,40.0,0.25,2,8.0,3.7601031897080825
40.0,50.0,100.0,10.0,1.5,2,8.0,3.7601031897080825
10.0,30.0,60.0,10.0,2.5,1,8.0,3.7601031897080825
10.0,90.0,40.0,10.0,0.375,2,8.0,3.7601031897080825
40.0,60.0,70.0,50.0,3.0,2,8.0,3.7601031897080825
50.0,30.0,100.0,10.0,2.5,2,8.0,3.7601031897080825
60.0,50.0,120.0,20.0,2.0,1,9.0,3.2560964063357836
30.0,30.0,90.0,20.0,6.0,1,9.0,3.2560964063357836
30.0,80.0,70.0,40.0,1.0,2,9.0,3.2560964063357836
100.0,80.0,120.0,70.0,2.0,1,9.0,3.2560964063357836
90.0,70.0,120.0,20.0,0.6,2,9.0,3.2560964063357836
30.0,80.0,100.0,60.0,3.5,1,9.0,3.2560964063357836
70.0,60.0,100.0,20.0,0.75,2,9.0,3.2560964063357836
80.0,70.0,120.0,20.0,0.8,2,9.0,3.2560964063357836
60.0,90.0,100.0,80.0,4.0,2,9.0,3.2560964063357836
10.0,80.0,40.0,10.0,0.42857142857142855,2,9.0,3.2560964063357836
40.0,60.0,50.0,50.0,1.0,1,10.0,1.0238483997047316
50.0,60.0,100.0,50.0,5.0,1,10.0,1.0238483997047316
30.0,80.0,80.0,70.0,5.0,1,10.0,1.0238483997047316
70.0,60.0,90.0,50.0,2.0,2,10.0,1.0238483997047316
70.0,90.0,80.0,70.0,0.5,2,10.0,1.0238483997047316
80.0,90.0,100.0,10.0,0.25,2,10.0,1.0238483997047316
10.0,40.0,80.0,30.0,7.0,1,10.0,1.0238483997047316
30.0,90.0,90.0,50.0,1.5,2,10.0,1.0238483997047316
10.0,80.0,60.0,10.0,0.7142857142857143,1,10.0,1.0238483997047316
40.0,30.0,60.0,20.0,2.0,1,10.0,1.0238483997047316
60.0,60.0,80.0,20.0,0.5,2,11.0,8.79079215086967
30.0,40.0,120.0,10.0,3.0,2,11.0,8.79079215086967
60.0,90.0,80.0,40.0,0.4,2,11.0,8.79079215086967
90.0,90.0,100.0,80.0,1.0,2,11.0,8.79079215086967
50.0,60.0,60.0,10.0,0.2,2,11.0,8.79079215086967
10.0,90.0,50.0,80.0,4.0,2,11.0,8.79079215086967
10.0,70.0,70.0,50.0,3.0,2,11.0,8.79079215086967
40.0,30.0,50.0,10.0,0.5,2,11.0,8.79079215086967
100.0,60.0,120.0,40.0,1.0,2,11.0,8.79079215086967
10.0,90.0,70.0,10.0,0.75,2,11.0,8.79079215086967
70.0,60.0,80.0,40.0,0.5,2,12.0,4.411648604744763
40.0,60.0,90.0,30.0,1.6666666666666667,1,12.0,4.411648604744763
100.0,80.0,120.0,70.0,2.0,2,12.0,4.411648604744763
40.0,90.0,120.0,50.0,2.0,2,12.0,4.411648604744763
30.0,80.0,50.0,20.0,0.3333333333333333,2,12.0,4.411648604744763
100.0,30.0,120.0,20.0,2.0,2,12.0,4.411648604744763
50.0,90.0,60.0,70.0,0.5,2,12.0,4.411648604744763
100.0,90.0,120.0,80.0,2.0,1,12.0,4.411648604744763
30.0,50.0,70.0,30.0,2.0,2,12.0,4.411648604744763
40.0,50.0,100.0,30.0,3.0,2,12.0,4.411648604744763
40.0,40.0,80.0,20.0,2.0,2,13.0,1.8594977228665437
30.0,70.0,50.0,20.0,0.4,2,13.0,1.8594977228665437
40.0,30.0,50.0,20.0,1.0,2,13.0,1.8594977228665437
30.0,80.0,120.0,50.0,3.0,1,13.0,1.8594977228665437
50.0,70.0,100.0,20.0,1.0,2,13.0,1.8594977228665437
30.0,80.0,40.0,30.0,0.2,1,13.0,1.8594977228665437
30.0,70.0,40.0,10.0,0.16666666666666666,1,13.0,1.8594977228665437
60.0,50.0,70.0,40.0,1.0,2,13.0,1.8594977228665437
10.0,90.0,60.0,30.0,0.8333333333333334,2,13.0,1.8594977228665437
10.0,50.0,90.0,40.0,8.0,1,13.0,1.8594977228665437
60.0,40.0,80.0,10.0,0.6666666666666666,2,14.0,4.267802838603232
60.0,40.0,120.0,10.0,2.0,2,14.0,4.267802838603232
10.0,50.0,90.0,20.0,2.6666666666666665,2,14.0,4.267802838603232
40.0,50.0,70.0,10.0,0.75,2,14.0,4.267802838603232
30.0,40.0,80.0,10.0,1.6666666666666667,2,14.0,4.267802838603232
30.0,70.0,120.0,40.0,3.0,2,14.0,4.267802838603232
80.0,50.0,120.0,30.0,2.0,2,14.0,4.267802838603232
100.0,50.0,120.0,40.0,2.0,2,14.0,4.267802838603232
10.0,80.0,30.0,50.0,0.6666666666666666,2,14.0,4.267802838603232
50.0,70.0,90.0,50.0,2.0,2,14.0,4.267802838603232
10.0,70.0,80.0,20.0,1.4,2,15.0,2.1522706762997452
50.0,90.0,70.0,40.0,0.4,2,15.0,2.1522706762997452
50.0,40.0,60.0,10.0,0.3333333333333333,1,15.0,2.1522706762997452
40.0,70.0,60.0,10.0,0.3333333333333333,1,15.0,2.1522706762997452
40.0,40.0,100.0,30.0,6.0,1,15.0,2.1522706762997452
60.0,80.0,70.0,30.0,0.2,2,15.0,2.1522706762997452
10.0,80.0,80.0,20.0,1.1666666666666667,1,15.0,2.1522706762997452
40.0,90.0,70.0,20.0,0.42857142857142855,2,15.0,2.1522706762997452
40.0,80.0,100.0,50.0,2.0,2,15.0,2.1522706762997452
40.0,80.0,100.0,60.0,3.0,2,15.0,2.1522706762997452
40.0,40.0,100.0,10.0,2.0,2,16.0,2.6370351600419055
40.0,60.0,60.0,30.0,0.6666666666666666,2,16.0,2.6370351600419055
50.0,80.0,80.0,30.0,0.6,2,16.0,2.6370351600419055
40.0,90.0,70.0,50.0,0.75,2,16.0,2.6370351600419055
30.0,20.0,40.0,10.0,1.0,2,16.0,2.6370351600419055
30.0,70.0,100.0,40.0,2.3333333333333335,2,16.0,2.6370351600419055
30.0,90.0,60.0,30.0,0.5,2,16.0,2.6370351600419055
80.0,80.0,120.0,50.0,1.3333333333333333,1,16.0,2.6370351600419055
40.0,60.0,120.0,10.0,1.6,1,16.0,2.6370351600419055
70.0,70.0,90.0,40.0,0.6666666666666666,2,16.0,2.6370351600419055
10.0,80.0,50.0,10.0,0.5714285714285714,2,17.0,4.03264372587114
60.0,50.0,80.0,30.0,1.0,2,17.0,4.03264372587114
30.0,90.0,50.0,10.0,0.25,2,17.0,4.03264372587114
30.0,70.0,40.0,20.0,0.2,2,17.0,4.03264372587114
70.0,90.0,120.0,60.0,1.6666666666666667,1,17.0,4.03264372587114
10.0,80.0,50.0,60.0,2.0,1,17.0,4.03264372587114
30.0,70.0,100.0,10.0,1.1666666666666667,2,17.0,4.03264372587114
90.0,40.0,120.0,10.0,1.0,2,17.0,4.03264372587114
40.0,50.0,80.0,40.0,4.0,2,17.0,4.03264372587114
50.0,40.0,80.0,10.0,1.0,2,17.0,4.03264372587114
30.0,70.0,120.0,30.0,2.25,2,18.0,1.4501484542456544
30.0,90.0,50.0,10.0,0.25,2,18.0,1.4501484542456544
60.0,50.0,120.0,10.0,1.5,1,18.0,1.4501484542456544
30.0,90.0,40.0,60.0,0.3333333333333333,2,18.0,1.4501484542456544
60.0,60.0,90.0,20.0,0.75,2,18.0,1.4501484542456544
40.0,50.0,90.0,40.0,5.0,1,18.0,1.4501484542456544
50.0,90.0,100.0,60.0,1.6666666666666667,2,18.0,1.4501484542456544
70.0,30.0,80.0,20.0,1.0,2,18.0,1.4501484542456544
30.0,60.0,90.0,50.0,6.0,1,18.0,1.4501484542456544
80.0,70.0,90.0,10.0,0.16666666666666666,2,18.0,1.4501484542456544
10.0,90.0,40.0,20.0,0.42857142857142855,2,19.0,3.6252699597827354
80.0,30.0,100.0,10.0,1.0,2,19.0,3.6252699597827354
70.0,90.0,120.0,30.0,0.8333333333333334,2,19.0,3.6252699597827354
50.0,80.0,80.0,30.0,0.6,2,19.0,3.6252699597827354
30.0,80.0,90.0,20.0,1.0,2,19.0,3.6252699597827354
30.0,60.0,120.0,20.0,2.25,2,19.0,3.6252699597827354
70.0,80.0,80.0,20.0,0.16666666666666666,2,19.0,3.6252699597827354
60.0,50.0,100.0,10.0,1.0,2,19.0,3.6252699597827354
70.0,70.0,80.0,30.0,0.25,2,19.0,3.6252699597827354
30.0,60.0,50.0,10.0,0.4,2,19.0,3.6252699597827354
40.0,60.0,100.0,10.0,1.2,2,20.0,5.471153640312089
30.0,80.0,60.0,40.0,0.75,2,20.0,5.471153640312089
50.0,40.0,90.0,30.0,4.0,1,20.0,5.471153640312089
50.0,90.0,60.0,40.0,0.2,2,20.0,5.471153640312089
50.0,50.0,100.0,40.0,5.0,2,20.0,5.471153640312089
60.0,50.0,120.0,40.0,6.0,1,20.0,5.471153640312089
60.0,50.0,80.0,10.0,0.5,2,20.0,5.471153640312089
80.0,70.0,90.0,40.0,0.3333333333333333,2,20.0,5.471153640312089
80.0,80.0,90.0,70.0,1.0,2,20.0,5.471153640312089
30.0,50.0,100.0,10.0,1.75,2,20.0,5.471153640312089
30.0,90.0,60.0,70.0,1.5,2,21.0,5.265357425500829
30.0,70.0,120.0,40.0,3.0,2,21.0,5.265357425500829
30.0,30.0,70.0,20.0,4.0,2,21.0,5.265357425500829
70.0,40.0,90.0,20.0,1.0,2,21.0,5.265357425500829
50.0,30.0,80.0,10.0,1.5,2,21.0,5.265357425500829
10.0,80.0,100.0,50.0,3.0,2,21.0,5.265357425500829
50.0,70.0,60.0,50.0,0.5,2,21.0,5.265357425500829
10.0,60.0,80.0,30.0,2.3333333333333335,2,21.0,5.265357425500829
30.0,80.0,50.0,40.0,0.5,2,21.0,5.265357425500829
80.0,60.0,100.0,50.0,2.0,2,21.0,5.265357425500829
90.0,90.0,120.0,40.0,0.6,2,22.0,2.3399995623752
80.0,60.0,100.0,40.0,1.0,2,22.0,2.3399995623752
80.0,90.0,90.0,80.0,1.0,2,22.0,2.3399995623752
60.0,90.0,120.0,80.0,6.0,1,22.0,2.3399995623752
60.0,60.0,70.0,30.0,0.3333333333333333,2,22.0,2.3399995623752
10.0,50.0,60.0,20.0,1.6666666666666667,2,22.0,2.3399995623752
10.0,60.0,80.0,30.0,2.3333333333333335,2,22.0,2.3399995623752
80.0,80.0,100.0,40.0,0.5,2,22.0,2.3399995623752
30.0,90.0,70.0,80.0,4.0,1,22.0,2.3399995623752
10.0,90.0,40.0,50.0,0.75,2,22.0,2.3399995623752
70.0,80.0,120.0,10.0,0.7142857142857143,2,23.0,4.2693418023594605
40.0,70.0,50.0,20.0,0.2,2,23.0,4.2693418023594605
80.0,70.0,120.0,30.0,1.0,2,23.0,4.2693418023594605
50.0,80.0,120.0,30.0,1.4,2,23.0,4.2693418023594605
50.0,80.0,60.0,50.0,0.3333333333333333,2,23.0,4.2693418023594605
50.0,90.0,60.0,50.0,0.25,2,23.0,4.2693418023594605
40.0,70.0,60.0,60.0,2.0,2,23.0,4.2693418023594605
30.0,90.0,60.0,20.0,0.42857142857142855,2,23.0,4.2693418023594605
60.0,40.0,100.0,20.0,2.0,2,23.0,4.2693418023594605
70.0,40.0,90.0,30.0,2.0,2,23.0,4.2693418023594605
40.0,90.0,60.0,80.0,2.0,1,24.0,1.2082930158743301
90.0,70.0,100.0,20.0,0.2,1,24.0,1.2082930158743301
90.0,60.0,100.0,10.0,0.2,2,24.0,1.2082930158743301
30.0,70.0,120.0,20.0,1.8,2,24.0,1.2082930158743301
40.0,50.0,70.0,30.0,1.5,1,24.0,1.2082930158743301
30.0,90.0,120.0,30.0,1.5,1,24.0,1.2082930158743301
10.0,90.0,70.0,70.0,3.0,2,24.0,1.2082930158743301
10.0,50.0,80.0,40.0,7.0,1,24.0,1.2082930158743301
40.0,70.0,90.0,40.0,1.6666666666666667,1,24.0,1.2082930158743301
30.0,60.0,70.0,10.0,0.8,2,24.0,1.2082930158743301
10.0,50.0,100.0,40.0,9.0,1,25.0,2.511563254063259
50.0,80.0,80.0,70.0,3.0,2,25.0,2.511563254063259
80.0,70.0,90.0,20.0,0.2,2,25.0,2.511563254063259
70.0,70.0,80.0,60.0,1.0,2,25.0,2.511563254063259
50.0,60.0,60.0,40.0,0.5,2,25.0,2.511563254063259
40.0,80.0,70.0,50.0,1.0,1,25.0,2.511563254063259
30.0,40.0,90.0,10.0,2.0,2,25.0,2.511563254063259
50.0,90.0,70.0,70.0,1.0,2,25.0,2.511563254063259
50.0,80.0,90.0,70.0,4.0,2,25.0,2.511563254063259
10.0,90.0,80.0,40.0,1.4,2,25.0,2.511563254063259
40.0,50.0,100.0,10.0,1.5,2,26.0,3.4032878056989073
40.0,30.0,100.0,20.0,6.0,1,26.0,3.4032878056989073
70.0,60.0,80.0,10.0,0.2,2,26.0,3.4032878056989073
10.0,80.0,60.0,60.0,2.5,1,26.0,3.4032878056989073
60.0,90.0,80.0,20.0,0.2857142857142857,2,26.0,3.4032878056989073
30.0,80.0,40.0,60.0,0.5,2,26.0,3.4032878056989073
60.0,70.0,100.0,20.0,0.8,2,26.0,3.4032878056989073
10.0,90.0,50.0,50.0,1.0,2,26.0,3.4032878056989073
50.0,70.0,120.0,50.0,3.5,1,26.0,3.4032878056989073
80.0,90.0,90.0,40.0,0.2,2,26.0,3.4032878056989073
70.0,30.0,100.0,10.0,1.5,2,27.0,1.388465893293911
30.0,90.0,50.0,80.0,2.0,1,27.0,1.388465893293911
50.0,90.0,60.0,30.0,0.16666666666666666,2,27.0,1.388465893293911
10.0,60.0,50.0,10.0,0.8,2,27.0,1.388465893293911
40.0,20.0,80.0,10.0,4.0,1,27.0,1.388465893293911
60.0,70.0,80.0,20.0,0.4,2,27.0,1.388465893293911
90.0,80.0,100.0,40.0,0.25,2,27.0,1.388465893293911
10.0,80.0,40.0,20.0,0.5,2,27.0,1.388465893293911
50.0,60.0,80.0,40.0,1.5,1,27.0,1.388465893293911
80.0,80.0,90.0,40.0,0.25,2,27.0,1.388465893293911
50.0,80.0,90.0,10.0,0.5714285714285714,2,28.0,2.6094936655775713
30.0,50.0,90.0,30.0,3.0,2,28.0,2.6094936655775713
70.0,60.0,120.0,10.0,1.0,2,28.0,2.6094936655775713
90.0,40.0,120.0,10.0,1.0,1,28.0,2.6094936655775713
40.0,60.0,80.0,20.0,1.0,2,28.0,2.6094936655775713
30.0,30.0,40.0,20.0,1.0,2,28.0,2.6094936655775713
70.0,30.0,90.0,10.0,1.0,1,28.0,2.6094936655775713
70.0,90.0,120.0,70.0,2.5,1,28.0,2.6094936655775713
70.0,80.0,90.0,10.0,0.2857142857142857,2,28.0,2.6094936655775713
30.0,80.0,70.0,40.0,1.0,2,28.0,2.6094936655775713
70.0,90.0,90.0,60.0,0.6666666666666666,2,29.0,6.43897886467473
30.0,40.0,70.0,30.0,4.0,2,29.0,6.43897886467473
30.0,90.0,40.0,30.0,0.16666666666666666,2,29.0,6.43897886467473
50.0,80.0,90.0,20.0,0.6666666666666666,2,29.0,6.43897886467473
30.0,80.0,90.0,10.0,0.8571428571428571,2,29.0,6.43897886467473
30.0,30.0,120.0,20.0,9.0,1,29.0,6.43897886467473
80.0,70.0,100.0,60.0,2.0,2,29.0,6.43897886467473
10.0,60.0,70.0,10.0,1.2,2,29.0,6.43897886467473
10.0,60.0,80.0,30.0,2.3333333333333335,2,29.0,6.43897886467473
40.0,20.0,80.0,10.0,4.0,2,29.0,6.43897886467473
10.0,60.0,60.0,10.0,1.0,2,30.0,10.065157559670867
30.0,80.0,40.0,40.0,0.25,2,30.0,10.065157559670867
60.0,60.0,100.0,20.0,1.0,2,30.0,10.065157559670867
30.0,60.0,120.0,20.0,2.25,2,30.0,10.065157559670867
40.0,70.0,100.0,60.0,6.0,2,30.0,10.065157559670867
30.0,30.0,80.0,10.0,2.5,2,30.0,10.065157559670867
30.0,60.0,40.0,50.0,1.0,2,30.0,10.065157559670867
50.0,40.0,100.0,30.0,5.0,2,30.0,10.065157559670867
70.0,30.0,120.0,20.0,5.0,2,30.0,10.065157559670867
50.0,60.0,90.0,40.0,2.0,2,30.0,10.065157559670867
10.0,90.0,50.0,30.0,0.6666666666666666,2,31.0,4.0095566411649095
40.0,60.0,80.0,30.0,1.3333333333333333,2,31.0,4.0095566411649095
10.0,30.0,100.0,10.0,4.5,1,31.0,4.0095566411649095
80.0,80.0,120.0,70.0,4.0,2,31.0,4.0095566411649095
80.0,70.0,100.0,60.0,2.0,2,31.0,4.0095566411649095
40.0,60.0,120.0,50.0,8.0,1,31.0,4.0095566411649095
50.0,50.0,80.0,20.0,1.0,2,31.0,4.0095566411649095
60.0,90.0,100.0,80.0,4.0,2,31.0,4.0095566411649095
50.0,40.0,90.0,30.0,4.0,2,31.0,4.0095566411649095
10.0,80.0,100.0,10.0,1.2857142857142858,2,31.0,4.0095566411649095
90.0,30.0,120.0,20.0,3.0,2,32.0,4.113674211058996
10.0,80.0,120.0,40.0,2.75,2,32.0,4.113674211058996
30.0,50.0,70.0,30.0,2.0,2,32.0,4.113674211058996
80.0,50.0,90.0,40.0,1.0,2,32.0,4.113674211058996
40.0,90.0,70.0,10.0,0.375,2,32.0,4.113674211058996
60.0,90.0,70.0,50.0,0.25,2,32.0,4.113674211058996
60.0,90.0,80.0,20.0,0.2857142857142857,1,32.0,4.113674211058996
10.0,90.0,120.0,50.0,2.75,2,32.0,4.113674211058996
70.0,90.0,90.0,80.0,2.0,1,32.0,4.113674211058996
50.0,70.0,80.0,30.0,0.75,2,32.0,4.113674211058996
40.0,70.0,100.0,60.0,6.0,1,33.0,1.6828787076700797
10.0,40.0,120.0,30.0,11.0,1,33.0,1.6828787076700797
40.0,50.0,70.0,10.0,0.75,2,33.0,1.6828787076700797
50.0,50.0,100.0,20.0,1.6666666666666667,2,33.0,1.6828787076700797
50.0,80.0,90.0,40.0,1.0,1,33.0,1.6828787076700797
80.0,60.0,100.0,40.0,1.0,1,33.0,1.6828787076700797
10.0,90.0,120.0,60.0,3.6666666666666665,1,33.0,1.6828787076700797
30.0,90.0,90.0,10.0,0.75,2,33.0,1.6828787076700797
10.0,30.0,120.0,20.0,11.0,1,33.0,1.6828787076700797
30.0,90.0,40.0,20.0,0.14285714285714285,2,33.0,1.6828787076700797
40.0,90.0,50.0,30.0,0.16666666666666666,1,34.0,1.4848382689310853
10.0,90.0,100.0,30.0,1.5,2,34.0,1.4848382689310853
40.0,30.0,80.0,20.0,4.0,1,34.0,1.4848382689310853
60.0,80.0,70.0,70.0,1.0,2,34.0,1.4848382689310853
70.0,40.0,120.0,20.0,2.5,1,34.0,1.4848382689310853
40.0,70.0,80.0,50.0,2.0,1,34.0,1.4848382689310853
40.0,90.0,70.0,10.0,0.375,2,34.0,1.4848382689310853
40.0,70.0,60.0,10.0,0.3333333333333333,2,34.0,1.4848382689310853
40.0,90.0,90.0,60.0,1.6666666666666667,2,34.0,1.4848382689310853
10.0,40.0,90.0,30.0,8.0,1,34.0,1.4848382689310853
30.0,60.0,70.0,20.0,1.0,2,35.0,1.341588008478715
100.0,40.0,120.0,20.0,1.0,1,35.0,1.341588008478715
10.0,90.0,50.0,60.0,1.3333333333333333,1,35.0,1.341588008478715
40.0,80.0,120.0,10.0,1.1428571428571428,2,35.0,1.341588008478715
50.0,50.0,120.0,20.0,2.3333333333333335,2,35.0,1.341588008478715
50.0,70.0,120.0,20.0,1.4,2,35.0,1.341588008478715
80.0,40.0,120.0,10.0,1.3333333333333333,1,35.0,1.341588008478715
50.0,70.0,60.0,50.0,0.5,2,35.0,1.341588008478715
60.0,50.0,100.0,10.0,1.0,1,35.0,1.341588008478715
40.0,90.0,120.0,80.0,8.0,1,35.0,1.341588008478715
30.0,60.0,120.0,20.0,2.25,2,36.0,3.5636076442444184
30.0,90.0,90.0,60.0,2.0,2,36.0,3.5636076442444184
40.0,80.0,120.0,40.0,2.0,2,36.0,3.5636076442444184
10.0,40.0,120.0,10.0,3.6666666666666665,2,36.0,3.5636076442444184
10.0,90.0,50.0,60.0,1.3333333333333333,2,36.0,3.5636076442444184
10.0,80.0,120.0,40.0,2.75,1,36.0,3.5636076442444184
50.0,90.0,60.0,70.0,0.5,2,36.0,3.5636076442444184
60.0,90.0,90.0,80.0,3.0,1,36.0,3.5636076442444184
70.0,40.0,100.0,30.0,3.0,1,36.0,3.5636076442444184
30.0,60.0,40.0,30.0,0.3333333333333333,2,36.0,3.5636076442444184
10.0,90.0,50.0,70.0,2.0,2,37.0,3.9589138121417236
60.0,80.0,100.0,10.0,0.5714285714285714,2,37.0,3.9589138121417236
60.0,90.0,100.0,80.0,4.0,1,37.0,3.9589138121417236
60.0,70.0,120.0,50.0,3.0,2,37.0,3.9589138121417236
60.0,80.0,120.0,60.0,3.0,1,37.0,3.9589138121417236
10.0,70.0,40.0,20.0,0.6,2,37.0,3.9589138121417236
30.0,90.0,120.0,20.0,1.2857142857142858,1,37.0,3.9589138121417236
60.0,40.0,120.0,30.0,6.0,1,37.0,3.9589138121417236
60.0,80.0,90.0,30.0,0.6,2,37.0,3.9589138121417236
60.0,80.0,120.0,50.0,2.0,1,37.0,3.9589138121417236
70.0,50.0,90.0,20.0,0.6666666666666666,1,38.0,1.9554490110078289
60.0,40.0,70.0,20.0,0.5,2,38.0,1.9554490110078289
60.0,80.0,70.0,60.0,0.5,1,38.0,1.9554490110078289
80.0,40.0,100.0,20.0,1.0,2,38.0,1.9554490110078289
80.0,40.0,120.0,30.0,4.0,1,38.0,1.9554490110078289
10.0,50.0,90.0,20.0,2.6666666666666665,1,38.0,1.9554490110078289
10.0,50.0,70.0,30.0,3.0,1,38.0,1.9554490110078289
40.0,50.0,100.0,10.0,1.5,2,38.0,1.9554490110078289
10.0,70.0,30.0,60.0,2.0,1,38.0,1.9554490110078289
10.0,70.0,100.0,20.0,1.8,1,38.0,1.9554490110078289
70.0,40.0,80.0,20.0,0.5,2,39.0,1.4705882740667313
30.0,50.0,90.0,40.0,6.0,1,39.0,1.4705882740667313
10.0,80.0,60.0,50.0,1.6666666666666667,2,39.0,1.4705882740667313
10.0,50.0,100.0,40.0,9.0,1,39.0,1.4705882740667313
10.0,70.0,90.0,10.0,1.3333333333333333,2,39.0,1.4705882740667313
40.0,70.0,50.0,40.0,0.3333333333333333,2,39.0,1.4705882740667313
60.0,50.0,80.0,30.0,1.0,1,39.0,1.4705882740667313
30.0,60.0,80.0,50.0,5.0,1,39.0,1.4705882740667313
60.0,50.0,70.0,30.0,0.5,1,39.0,1.4705882740667313
70.0,40.0,80.0,30.0,1.0,1,39.0,1.4705882740667313
